Apt_id,displayAddress,bathrooms,bedrooms,addedOn,type,price,verified,priceDuration,sizeMin,furnishing
1159,"Flamingo Villas, Mina Al Arab, Ras Al Khaimah",3,2,2024-07-29T07:10:23Z,Residential for Sale,1550000,FALSE,sell,2004 sqft,NO
1160,"Sobha Creek Vistas Tower A, Sobha Hartland, Mohammed Bin Rashid City, Dubai",1,1,2024-07-15T08:25:30Z,Residential for Sale,1100000,TRUE,sell,490 sqft,NO
1161,"Pacific Tonga, Pacific, Al Marjan Island, Ras Al Khaimah",1,studio,2024-06-05T13:21:41Z,Residential for Sale,510000,FALSE,sell,445 sqft,YES
1162,"Pacific Tonga, Pacific, Al Marjan Island, Ras Al Khaimah",1,studio,2024-03-28T11:39:37Z,Residential for Sale,600000,FALSE,sell,445 sqft,YES
1163,"Jumeirah Gate Tower 1, The Address Jumeirah Resort and Spa, Jumeirah Beach Residence, Dubai",2,2,2024-07-15T08:25:30Z,Residential for Sale,6850000,TRUE,sell,1166 sqft,NO
1164,"Blue Pearls, Ajmal Makan City, Al Hamriyah, Sharjah",1,studio,2024-08-19T08:06:39Z,Residential for Sale,445000,FALSE,sell,520 sqft,NO
1165,"Pacific Fiji, Pacific, Al Marjan Island, Ras Al Khaimah",3,2,2024-01-03T10:58:23Z,Residential for Sale,1200000,FALSE,sell,1430 sqft,NO
1166,"Tilal Al Furjan, Al Furjan, Dubai",6,5,2024-07-27T09:20:36Z,Residential for Sale,7550000,TRUE,sell,6135 sqft,NO
1167,"Ansam 2, Ansam, Yas Island, Abu Dhabi",3,2,2024-07-08T08:24:38Z,Residential for Sale,2300000,TRUE,sell,1472 sqft,NO
1168,"Pacific Bora Bora, Pacific, Al Marjan Island, Ras Al Khaimah",3,2,2024-02-06T14:16:08Z,Residential for Sale,900000,FALSE,sell,945 sqft,NO
1169,"Harbour Views Podium, Dubai Creek Harbour (The Lagoons), Dubai",4,3,2024-07-29T08:10:04Z,Residential for Sale,4500000,TRUE,sell,2356 sqft,NO
1170,"Malibu, Mina Al Arab, Ras Al Khaimah",4,4,2024-02-03T10:39:33Z,Residential for Sale,6500000,FALSE,sell,4800 sqft,NO
1171,"Skyz by Danube, Arjan, Dubai",1,1,2024-07-27T10:11:15Z,Residential for Sale,899999,TRUE,sell,549 sqft,NO
1172,"Zahra Breeze Apartments 4A, Zahra Breeze Apartments, Town Square, Dubai",2,2,2024-08-15T12:44:21Z,Residential for Sale,1100000,TRUE,sell,996 sqft,NO
1173,"Marina Diamond 4, Marina Diamonds, Dubai Marina, Dubai",1,1,2024-06-19T12:44:12Z,Residential for Sale,1025000,TRUE,sell,776 sqft,YES
1174,"Primrose, Damac Hills 2, Dubai",7,6,2024-06-13T10:24:18Z,Residential for Sale,3900000,TRUE,sell,4714 sqft,NO
1175,"Boulevard Point, Downtown Dubai, Dubai",3,3,2024-08-06T08:38:36Z,Residential for Sale,6300000,TRUE,sell,1833 sqft,NO
1176,"Prime Residency 3, Al Furjan, Dubai",1,studio,2024-06-27T15:30:14Z,Residential for Sale,620000,TRUE,sell,400 sqft,YES
1177,"MAG Eye, District 7, Mohammed Bin Rashid City, Dubai",4,3,2024-06-03T11:06:42Z,Residential for Sale,3400000,TRUE,sell,2017 sqft,NO
1178,"Samana Ivy Gardens 2, Dubai Residence Complex, Dubai",1,studio,2024-08-06T19:01:19Z,Residential for Sale,577100,FALSE,sell,435 sqft,PARTLY
1179,"Residences 1, District One, Mohammed Bin Rashid City, Dubai",2,1,2024-08-05T08:24:30Z,Residential for Sale,2280000,TRUE,sell,924 sqft,NO
1180,"Summer, Creek Beach, Dubai Creek Harbour (The Lagoons), Dubai",1,1,2024-07-02T06:49:03Z,Residential for Sale,1550000,TRUE,sell,669 sqft,NO
1181,"AZIZI Riviera, Meydan One, Meydan, Dubai",1,1,2024-07-30T09:16:22Z,Residential for Sale,900000,TRUE,sell,476 sqft,NO
1182,"Al Yasmeen 1, Al Yasmeen, Ajman",7+,6,2024-08-17T06:06:43Z,Residential for Sale,1150000,FALSE,sell,1800 sqft,NO
1183,"Tria By Deyaar, Dubai Silicon Oasis, Dubai",4,2,2024-07-12T14:07:27Z,Residential for Sale,1550000,FALSE,sell,1241 sqft,PARTLY
1184,"The Cove II Building 10, The Cove ll, Dubai Creek Harbour (The Lagoons), Dubai",4,3,2024-07-04T08:06:21Z,Residential for Sale,5300000,TRUE,sell,1827 sqft,NO
1185,"Grand Views, Meydan Gated Community, Meydan, Dubai",5,4,2024-06-29T11:30:31Z,Residential for Sale,6200000,TRUE,sell,3313 sqft,NO
1186,"Al Andalus Tower A, Al Andalus, Jumeirah Golf Estates, Dubai",3,2,2024-01-19T12:28:34Z,Residential for Sale,2000000,TRUE,sell,2739 sqft,NO
1187,"Avena, The Valley, Dubai",5,4,2024-08-12T12:39:23Z,Residential for Sale,4370000,FALSE,sell,3709 sqft,NO
1188,"Al Andalus Townhouses, Al Andalus, Jumeirah Golf Estates, Dubai",2,2,2024-07-24T14:10:10Z,Residential for Sale,3000000,TRUE,sell,1632 sqft,NO
1189,"FIVE Palm Jumeirah, Palm Jumeirah, Dubai",1,1,2024-07-03T09:46:33Z,Residential for Sale,4200000,TRUE,sell,1214 sqft,YES
1190,"Marina Vista, EMAAR Beachfront, Dubai Harbour, Dubai",3,3,2024-07-03T06:18:54Z,Residential for Sale,10000000,TRUE,sell,2042 sqft,NO
1191,"Centrium Tower 2, Centrium Towers, Dubai Production City (IMPZ), Dubai",3,2,2024-06-27T11:12:35Z,Residential for Sale,725000,TRUE,sell,960 sqft,NO
1192,"Circle Villas, Jumeirah Village Circle, Dubai",5,4,2024-06-04T03:27:36Z,Residential for Sale,5000000,TRUE,sell,5398 sqft,NO
1193,"The Links Canal Apartments, The Links, The Views, Dubai",2,1,2024-07-08T14:10:00Z,Residential for Sale,1750000,TRUE,sell,914 sqft,NO
1194,"Address Harbour Point Tower 2, Address Harbour Point, Dubai Creek Harbour (The Lagoons), Dubai",1,1,2024-07-01T05:39:22Z,Residential for Sale,2400000,TRUE,sell,771 sqft,YES
1195,"Tower B, DAMAC Towers by Paramount, Business Bay, Dubai",4,3,2024-06-26T14:25:36Z,Residential for Sale,3700000,TRUE,sell,2063 sqft,YES
1196,"Ellington House II, Dubai Hills Estate, Dubai",4,2,2024-07-03T12:45:36Z,Residential for Sale,3290000,TRUE,sell,1366 sqft,NO
1197,"Executive Residences 1, Executive Residences, Dubai Hills Estate, Dubai",2,2,2024-07-01T13:45:57Z,Residential for Sale,2550000,TRUE,sell,1000 sqft,NO
1198,"The Address BLVD Sky Collection, Downtown Dubai, Dubai",3,2,2024-07-02T13:06:04Z,Residential for Sale,6900000,TRUE,sell,1752 sqft,YES
1199,"Park Tower A, Park Towers, DIFC, Dubai",4,3,2024-06-07T14:23:26Z,Residential for Sale,3100000,TRUE,sell,2121 sqft,NO
1200,"Peninsula Four, Peninsula, Business Bay, Dubai",1,1,2024-06-30T16:52:05Z,Residential for Sale,1995000,TRUE,sell,860 sqft,NO
1201,"MAG 218, Dubai Marina, Dubai",3,2,2024-08-13T08:00:39Z,Residential for Sale,2250000,TRUE,sell,1595 sqft,NO
1202,"Serenity Mansions, Tilal Al Ghaf, Dubai",7+,7+,2024-08-03T13:33:38Z,Residential for Sale,53775000,FALSE,sell,17760 sqft,PARTLY
1203,"Casa Canal, Al Wasl, Dubai",7,5,2024-08-02T12:41:17Z,Residential for Sale,49000000,FALSE,sell,10495 sqft,PARTLY
1204,"Serenity Mansions, Tilal Al Ghaf, Dubai",7+,6,2024-08-03T14:05:18Z,Residential for Sale,33300000,FALSE,sell,12720 sqft,PARTLY
1205,"Serenity Mansions, Tilal Al Ghaf, Dubai",7,6,2024-08-03T14:11:12Z,Residential for Sale,23449000,FALSE,sell,12887 sqft,PARTLY
1206,"Faradis Tower, Al Mamzar - Sharjah, Sharjah",4,3,2024-08-15T14:21:35Z,Residential for Sale,1610000,FALSE,sell,2186 sqft,YES
1207,"The Crest, Sobha Hartland, Mohammed Bin Rashid City, Dubai",4,3,2024-07-30T05:30:37Z,Residential for Sale,3075000,TRUE,sell,1566 sqft,NO
1208,"Downtown Views, Zabeel 2, Zabeel, Dubai",2,1,2024-07-30T05:30:38Z,Residential for Sale,2290000,TRUE,sell,883 sqft,NO
1209,"The Residences 8, The Residences, Downtown Dubai, Dubai",4,3,2024-07-30T05:30:37Z,Residential for Sale,4695000,TRUE,sell,1837 sqft,NO
1210,"Rukan 3, Rukan, Dubai",2,1,2024-07-08T10:46:13Z,Residential for Sale,900000,TRUE,sell,581 sqft,NO
1211,"Imperial Avenue, Downtown Dubai, Dubai",2,1,2024-08-12T09:49:40Z,Residential for Sale,2780000,TRUE,sell,886 sqft,NO
1212,"Crest Grande, Sobha Hartland, Mohammed Bin Rashid City, Dubai",1,1,2024-06-10T11:32:41Z,Residential for Sale,1450000,TRUE,sell,732 sqft,NO
1213,"DG1, Business Bay, Dubai",2,1,2024-06-10T06:47:44Z,Residential for Sale,2073058,TRUE,sell,825 sqft,NO
1214,"AlThuraya Island, Ajmal Makan City, Al Hamriyah, Sharjah",7,5,2024-08-18T11:38:03Z,Residential for Sale,3889000,FALSE,sell,6596 sqft,PARTLY
1215,"Noya Viva, Noya, Yas Island, Abu Dhabi",3,2,2024-06-26T08:06:09Z,Residential for Sale,2150000,TRUE,sell,1335 sqft,NO
1216,"Seascape, Mina Rashid, Dubai",1,1,2024-06-30T16:34:16Z,Residential for Sale,1580000,TRUE,sell,776 sqft,NO
1217,"Al Zaheya Gardens, Al Zahya, Ajman",7,3,2024-08-13T08:45:10Z,Residential for Sale,1300000,FALSE,sell,3014 sqft,NO
1218,"Sobha Creek Vistas Tower A, Sobha Hartland, Mohammed Bin Rashid City, Dubai",1,1,2024-05-13T07:45:54Z,Residential for Sale,1050000,TRUE,sell,488 sqft,NO
1219,"Peninsula Three, Peninsula, Business Bay, Dubai",1,1,2024-06-30T17:03:25Z,Residential for Sale,1887000,TRUE,sell,669 sqft,NO
1220,"The Crescent Tower C, The Crescent, Dubai Production City (IMPZ), Dubai",3,2,2024-07-08T12:09:18Z,Residential for Sale,900000,TRUE,sell,1312 sqft,NO
1221,"Building 38 to Building 107, Mediterranean Cluster, Discovery Gardens, Dubai",2,1,2023-11-15T08:21:25Z,Residential for Sale,725000,TRUE,sell,957 sqft,NO
1222,"Noura Tower, Al Habtoor City, Business Bay, Dubai",3,2,2024-04-23T13:25:53Z,Residential for Sale,2380000,TRUE,sell,1358 sqft,NO
1223,"Elite Sports Residence 10, Elite Sports Residence, Dubai Sports City, Dubai",2,1,2024-04-23T15:55:16Z,Residential for Sale,725000,TRUE,sell,763 sqft,YES
1224,"Vera Residences, Business Bay, Dubai",1,1,2024-08-14T06:06:12Z,Residential for Sale,1300000,TRUE,sell,480 sqft,NO
1225,"Peninsula Three, Peninsula, Business Bay, Dubai",1,1,2024-06-13T12:46:03Z,Residential for Sale,1575000,TRUE,sell,694 sqft,NO
1226,"Hayat Townhouses, Town Square, Dubai",5,4,2024-07-17T11:54:29Z,Residential for Sale,3200000,TRUE,sell,2912 sqft,NO
1227,"June, Arabian Ranches 3, Dubai",5,4,2024-07-04T11:49:02Z,Residential for Sale,4900000,TRUE,sell,3090 sqft,NO
1228,"Neva Residences, Jumeirah Village Circle, Dubai",1,1,2024-08-16T11:03:18Z,Residential for Sale,870000,TRUE,sell,605 sqft,YES
1229,"LIV Marina, Dubai Marina, Dubai",2,1,2024-07-03T09:25:20Z,Residential for Sale,2800000,TRUE,sell,817 sqft,YES
1230,"Rixos, Dubai Islands, Deira, Dubai",3,2,2024-08-06T10:52:28Z,Residential for Sale,11500000,TRUE,sell,4223 sqft,YES
1231,"Serenia Living Tower 1, Serenia Living, Palm Jumeirah, Dubai",3,2,2024-07-03T09:25:20Z,Residential for Sale,8000000,TRUE,sell,1712 sqft,NO
1232,"Elara Building A, Madinat Jumeirah Living, Umm Suqeim, Dubai",2,2,2024-08-07T09:14:38Z,Residential for Sale,4200000,TRUE,sell,1415 sqft,NO
1233,"Lila, Arabian Ranches 2, Dubai",5,4,2024-08-13T09:05:11Z,Residential for Sale,6200000,TRUE,sell,3631 sqft,NO
1234,"The Address Sky View Tower 1, The Address Sky View Towers, Downtown Dubai, Dubai",3,2,2024-08-02T07:27:22Z,Residential for Sale,6999999,TRUE,sell,1698 sqft,YES
1235,"Vida Residence Downtown, Downtown Dubai, Dubai",3,3,2024-06-28T12:25:20Z,Residential for Sale,7850000,TRUE,sell,2012 sqft,YES
1236,"Grand Views, Meydan Gated Community, Meydan, Dubai",7,6,2024-06-21T14:09:00Z,Residential for Sale,12999990,TRUE,sell,5511 sqft,NO
1237,"Burj Khalifa, Burj Khalifa Area, Downtown Dubai, Dubai",3,2,2024-07-04T11:48:07Z,Residential for Sale,5200000,TRUE,sell,1428 sqft,NO
1238,"Gardenia Livings, Arjan, Dubai",2,2,2024-08-16T07:44:35Z,Residential for Sale,1480000,TRUE,sell,1246 sqft,NO
1239,"District One Villas, District One, Mohammed Bin Rashid City, Dubai",7,5,2024-07-24T12:25:28Z,Residential for Sale,35000000,TRUE,sell,9591 sqft,YES
1240,"Fay Alreeman, Al Shamkha, Abu Dhabi",5,4,2024-07-26T09:26:08Z,Residential for Sale,3440000,FALSE,sell,4211 sqft,NO
1241,"Castleton, Central Park at City Walk, City Walk, Dubai",3,3,2024-06-27T12:51:44Z,Residential for Sale,6075000,TRUE,sell,2256 sqft,NO
1242,"Marina Residences 5, Marina Residences, Palm Jumeirah, Dubai",5,3,2024-03-14T05:43:16Z,Residential for Sale,20000000,TRUE,sell,4767 sqft,NO
1243,"Al Jubail Island, Abu Dhabi",7,4,2024-07-26T09:06:13Z,Residential for Sale,6500000,FALSE,sell,5088 sqft,NO
1244,"Costa Brava 1, Costa Brava at DAMAC Lagoons, Damac Lagoons, Dubai",6,5,2024-03-06T07:50:09Z,Residential for Sale,3300000,TRUE,sell,2108 sqft,NO
1245,"Port de La Mer, La Mer, Jumeirah, Dubai",3,2,2024-07-24T11:49:58Z,Residential for Sale,4150000,TRUE,sell,1336 sqft,NO
1246,"Ruba, Arabian Ranches 3, Dubai",4,3,2024-08-09T12:35:49Z,Residential for Sale,2900000,TRUE,sell,1564 sqft,NO
1247,"Etlala Residence, Dubai Residence Complex, Dubai",2,1,2024-08-12T07:05:43Z,Residential for Sale,680000,TRUE,sell,812 sqft,NO
1248,"Electra by Acube Developers, Jumeirah Village Circle, Dubai",1,studio,2024-08-10T06:56:37Z,Residential for Sale,936471,FALSE,sell,518 sqft,YES
1249,"Lamaa, Madinat Jumeirah Living, Umm Suqeim, Dubai",1,1,2024-06-19T11:57:37Z,Residential for Sale,2100000,TRUE,sell,728 sqft,NO
1250,"Central Park Building 1, Central Park at City Walk, City Walk, Dubai",1,1,2024-06-05T13:05:31Z,Residential for Sale,2850000,TRUE,sell,940 sqft,NO
1251,"The Fields at D11 - MBRMC, District 11, Mohammed Bin Rashid City, Dubai",5,4,2024-08-07T09:45:18Z,Residential for Sale,3750000,TRUE,sell,2015 sqft,NO
1252,"Belair Damac Hills - By Trump Estates, DAMAC Hills, Dubai",7,7,2024-07-11T06:52:04Z,Residential for Sale,12200000,TRUE,sell,7284 sqft,NO
1253,"Address Residences Zabeel, Zabeel 1, Zabeel, Dubai",2,3,2024-08-05T06:25:06Z,Residential for Sale,5000000,TRUE,sell,1837 sqft,NO
1254,"The Crescent Tower C, The Crescent, Dubai Production City (IMPZ), Dubai",1,studio,2024-07-11T10:51:09Z,Residential for Sale,499999,TRUE,sell,512 sqft,NO
1255,"Golden Mile 8, Golden Mile, Palm Jumeirah, Dubai",3,2,2024-07-31T06:48:32Z,Residential for Sale,3500000,TRUE,sell,1794 sqft,NO
1256,"Al Shera Tower, JLT Cluster E, Jumeirah Lake Towers, Dubai",2,1,2024-07-30T10:00:12Z,Residential for Sale,1600000,TRUE,sell,993 sqft,NO
1257,"Etlala Residence, Dubai Residence Complex, Dubai",3,2,2024-08-12T06:25:24Z,Residential for Sale,1400000,TRUE,sell,1624 sqft,NO
1258,"Eden, The Valley, Dubai",4,3,2024-08-05T09:49:53Z,Residential for Sale,2549999,TRUE,sell,1872 sqft,NO
1259,"Al Seef  Towers, Jumeirah Lake Towers, Dubai",3,2,2024-07-24T11:09:51Z,Residential for Sale,2600000,TRUE,sell,1664 sqft,NO
1260,"Claren Tower 2, Claren Towers, Downtown Dubai, Dubai",1,studio,2024-07-03T10:59:18Z,Residential for Sale,1100000,TRUE,sell,436 sqft,NO
1261,"Al Thamam 49, Al Thamam, Remraam, Dubai",3,3,2024-07-13T19:05:07Z,Residential for Sale,1400000,TRUE,sell,1481 sqft,YES
1262,"Ruby Residence, Dubai Silicon Oasis, Dubai",2,1,2024-07-09T09:22:13Z,Residential for Sale,650000,TRUE,sell,772 sqft,NO
1263,"Stonehenge Residences II, Jumeirah Village Circle, Dubai",1,1,2024-08-08T09:20:09Z,Residential for Sale,999000,TRUE,sell,778 sqft,NO
1264,"330 Riverside Crescent, Sobha Hartland II, Mohammed Bin Rashid City, Dubai",1,2,2024-06-20T13:48:56Z,Residential for Sale,2500000,TRUE,sell,945 sqft,NO
1265,"Al Thayyal 1, Al Thayyal, Greens, Dubai",2,2,2024-08-06T09:39:32Z,Residential for Sale,1900000,TRUE,sell,1331 sqft,NO
1266,"Dorra Bay, Dubai Marina, Dubai",2,1,2024-08-14T07:05:30Z,Residential for Sale,1650000,TRUE,sell,979 sqft,YES
1267,"Westar Crest Townhouses, Jumeirah Village Circle, Dubai",5,4,2024-08-04T07:17:15Z,Residential for Sale,2850000,TRUE,sell,2627 sqft,NO
1268,"Venice, Damac Lagoons, Dubai",7+,7,2024-06-18T06:06:06Z,Residential for Sale,12000000,TRUE,sell,10672 sqft,NO
1269,"Family Villa, Green Community Motor City, Motor City, Dubai",6,5,2024-05-01T08:23:56Z,Residential for Sale,11500000,TRUE,sell,6210 sqft,NO
1270,"Noura Tower, Al Habtoor City, Business Bay, Dubai",2,1,2024-06-03T08:26:17Z,Residential for Sale,1900000,TRUE,sell,809 sqft,NO
1271,"Sector J, Emirates Hills, Dubai",7+,6,2024-05-21T06:48:20Z,Residential for Sale,75000000,TRUE,sell,22184 sqft,NO
1272,"Terraced Apartments, Green Community Motor City, Motor City, Dubai",4,3,2024-06-07T14:42:56Z,Residential for Sale,3800000,TRUE,sell,3314 sqft,NO
1273,"Mediterranean Villas, Jumeirah Village Triangle, Dubai",3,2,2024-06-23T15:43:21Z,Residential for Sale,4350000,TRUE,sell,7026 sqft,NO
1274,"Expo City Mangrove Residences, Expo City, Dubai",3,2,2024-07-02T08:30:20Z,Residential for Sale,2490000,TRUE,sell,1377 sqft,NO
1275,"Lake City Tower, JLT Cluster D, Jumeirah Lake Towers, Dubai",2,1,2024-07-11T13:43:06Z,Residential for Sale,1000000,TRUE,sell,860 sqft,NO
1276,"Ellington House II, Dubai Hills Estate, Dubai",2,1,2024-06-13T09:04:03Z,Residential for Sale,1950000,TRUE,sell,842 sqft,PARTLY
1277,"Dubai Arch, JLT Cluster G, Jumeirah Lake Towers, Dubai",1,studio,2024-02-26T06:57:03Z,Residential for Sale,674999,TRUE,sell,438 sqft,NO
1278,"Bay Residences, Dubai Islands, Deira, Dubai",3,2,2024-07-18T11:49:11Z,Residential for Sale,4950000,TRUE,sell,2400 sqft,NO
1279,"Raya, Arabian Ranches 3, Dubai",3,3,2024-07-05T12:03:47Z,Residential for Sale,2300000,TRUE,sell,1559 sqft,NO
1280,"Murooj Al Furjan West, Al Furjan, Dubai",4,3,2024-07-29T07:28:04Z,Residential for Sale,3700000,FALSE,sell,2744 sqft,NO
1281,"Maha Townhouses, Town Square, Dubai",3,3,2024-07-08T09:07:06Z,Residential for Sale,2399999,TRUE,sell,1853 sqft,YES
1282,"Sky Tower, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",4,2,2024-06-05T05:25:57Z,Residential for Sale,2200000,TRUE,sell,1682 sqft,NO
1283,"Sunrise Bay, EMAAR Beachfront, Dubai Harbour, Dubai",2,2,2024-04-19T10:09:25Z,Residential for Sale,4300000,TRUE,sell,1394 sqft,YES
1284,"Vida Residences Dubai Marina, Dubai Marina, Dubai",4,3,2024-07-19T13:26:07Z,Residential for Sale,6300000,TRUE,sell,1655 sqft,NO
1285,"Cayan Tower, Dubai Marina, Dubai",4,3,2024-05-01T12:09:13Z,Residential for Sale,7600000,TRUE,sell,2550 sqft,YES
1286,"Downtown Views II Tower 2, Downtown Views II, Downtown Dubai, Dubai",1,1,2024-07-10T06:05:29Z,Residential for Sale,2100000,TRUE,sell,775 sqft,YES
1287,"Creek Edge Tower 1, Creek Edge, Dubai Creek Harbour (The Lagoons), Dubai",4,3,2024-07-10T14:10:05Z,Residential for Sale,6900000,TRUE,sell,2825 sqft,NO
1288,"Hayyan, Sharjah",4,3,2024-07-29T09:24:42Z,Residential for Sale,2049000,FALSE,sell,2160 sqft,PARTLY
1289,"Divine Living, Arjan, Dubai",3,2,2024-08-01T07:36:50Z,Residential for Sale,1500000,TRUE,sell,1258 sqft,PARTLY
1290,"Sharjah Sustainable City, Sharjah",5,3,2024-07-29T18:16:06Z,Residential for Sale,2850000,FALSE,sell,3387 sqft,PARTLY
1291,"Maple 1, Maple at Dubai Hills Estate, Dubai Hills Estate, Dubai",4,4,2024-08-13T13:51:17Z,Residential for Sale,5100000,TRUE,sell,2461 sqft,NO
1292,"Ibiza, Damac Lagoons, Dubai",3,4,2024-07-22T11:50:30Z,Residential for Sale,2350000,FALSE,sell,2282 sqft,NO
1293,"Joya Dorado Residences, Al Barsha South, Al Barsha, Dubai",1,studio,2024-08-08T11:12:37Z,Residential for Sale,575000,TRUE,sell,415 sqft,NO
1294,"Harmony, Tilal Al Ghaf, Dubai",6,5,2024-08-07T09:34:14Z,Residential for Sale,8800000,FALSE,sell,5414 sqft,NO
1295,"Electra by Acube Developers, Jumeirah Village Circle, Dubai",1,studio,2024-08-05T13:40:14Z,Residential for Sale,935434,FALSE,sell,518 sqft,YES
1296,"Golf Community, Al Zorah, Ajman",3,2,2024-08-08T07:51:30Z,Residential for Sale,1070000,FALSE,sell,1184 sqft,NO
1297,"Harmony, Tilal Al Ghaf, Dubai",5,4,2024-08-07T08:40:42Z,Residential for Sale,7500000,FALSE,sell,4650 sqft,NO
1298,"Sealine Residences, Al Zorah, Ajman",1,1,2024-08-07T12:59:49Z,Residential for Sale,1495208,FALSE,sell,977 sqft,NO
1299,"Harmony, Tilal Al Ghaf, Dubai",5,4,2024-07-31T11:22:20Z,Residential for Sale,7800000,TRUE,sell,4359 sqft,NO
1300,"The Polo Residence, Meydan Avenue, Meydan, Dubai",2,1,2024-05-22T07:54:39Z,Residential for Sale,1150000,TRUE,sell,800 sqft,PARTLY
1301,"Gateway, Al Zorah, Ajman",2,1,2024-08-08T07:02:41Z,Residential for Sale,1264740,FALSE,sell,1213 sqft,NO
1302,"Jomana 3, Madinat Jumeirah Living, Umm Suqeim, Dubai",1,1,2024-07-19T09:05:32Z,Residential for Sale,3100000,TRUE,sell,882 sqft,NO
1303,"FIVE at Jumeirah Village Circle, Jumeirah Village Circle, Dubai",1,studio,2024-08-06T09:03:49Z,Residential for Sale,1150000,TRUE,sell,483 sqft,NO
1304,"Seagate Building 3, Seagate, Mina Rashid, Dubai",3,2,2024-07-19T08:25:18Z,Residential for Sale,3200000,TRUE,sell,1153 sqft,NO
1305,"Mazaya 4, Queue Point, Dubai Land, Dubai",2,2,2024-08-14T08:30:36Z,Residential for Sale,700000,TRUE,sell,1024 sqft,NO
1306,"Azizi Aura, Jebel Ali, Dubai",2,1,2024-07-22T09:05:19Z,Residential for Sale,850000,TRUE,sell,654 sqft,NO
1307,"Al Jubail Island, Abu Dhabi",4,4,2024-08-15T15:50:56Z,Residential for Sale,14000000,FALSE,sell,21050 sqft,NO
1308,"Al Thamam 16, Al Thamam, Remraam, Dubai",1,1,2024-08-07T15:23:04Z,Residential for Sale,720000,TRUE,sell,989 sqft,NO
1309,"Azizi Aura, Jebel Ali, Dubai",3,2,2024-07-25T13:45:27Z,Residential for Sale,1300000,TRUE,sell,1108 sqft,NO
1310,"Springs 11, The Springs, Dubai",2,2,2024-07-15T12:57:31Z,Residential for Sale,3590000,TRUE,sell,2400 sqft,NO
1311,"Al Jubail Island, Abu Dhabi",7+,5,2024-08-06T08:23:18Z,Residential for Sale,13600000,FALSE,sell,6662 sqft,NO
1312,"Aida Tower 2, Al Nuaimiya, Ajman",7+,4,2024-08-06T06:54:12Z,Residential for Sale,4250000,FALSE,sell,3605 sqft,NO
1313,"Feirouz, Azizi Residence, Al Furjan, Dubai",3,2,2024-06-28T11:45:35Z,Residential for Sale,1590000,TRUE,sell,1402 sqft,NO
1314,"Bliss, Arabian Ranches 3, Dubai",5,4,2024-08-06T10:25:04Z,Residential for Sale,3650000,TRUE,sell,2084 sqft,NO
1315,"Yasamine, Phase 1, Al Furjan, Dubai",3,2,2024-07-01T08:25:32Z,Residential for Sale,1520000,TRUE,sell,1415 sqft,NO
1316,"The Townhouses at Al Hamra Village, Al Hamra Village, Ras Al Khaimah",2,2,2024-07-25T11:50:44Z,Residential for Sale,1100000,FALSE,sell,1200 sqft,NO
1317,"Al Jawhara Residences, Jumeirah Village Triangle, Dubai",1,studio,2024-06-03T13:45:03Z,Residential for Sale,650000,TRUE,sell,528 sqft,YES
1318,"Palace Residences Creek Blue, Dubai Creek Harbour (The Lagoons), Dubai",2,2,2024-08-19T05:53:38Z,Residential for Sale,3463000,FALSE,sell,1119 sqft,NO
1319,"Blakely Tower, Park Island, Dubai Marina, Dubai",3,2,2024-07-16T12:06:46Z,Residential for Sale,3450000,TRUE,sell,1463 sqft,NO
1320,"Samara, Arabian Ranches 2, Dubai",5,5,2024-06-15T12:29:00Z,Residential for Sale,7599000,TRUE,sell,3970 sqft,NO
1321,"Harmony 2, Tilal Al Ghaf, Dubai",5,4,2024-07-31T06:48:05Z,Residential for Sale,7200000,TRUE,sell,4016 sqft,NO
1322,"Anya 2, Arabian Ranches 3, Dubai",4,3,2024-08-14T06:41:36Z,Residential for Sale,2550000,TRUE,sell,1736 sqft,PARTLY
1323,"Nima, The Valley, Dubai",4,3,2024-08-16T07:59:03Z,Residential for Sale,2499999,TRUE,sell,1983 sqft,NO
